Date,Open,High,Low,Close,Adj Close,Volume
03/05/2013,3.475,3.4925,3.455,3.4675,3.223311,29386400
06/05/2013,3.4675,3.4875,3.4375,3.4575,3.214015,21711600
07/05/2013,3.4575,3.465,3.38,3.4125,3.172184,44806800
08/05/2013,3.4175,3.495,3.405,3.475,3.230283,33403200
09/05/2013,3.4125,3.4925,3.4075,3.4775,3.232606,56680000
10/05/2013,3.55,3.65,3.55,3.635,3.379015,86113600
13/05/2013,3.61,3.625,3.545,3.56,3.309296,28981200
14/05/2013,3.6025,3.6425,3.5675,3.6125,3.358099,45414000
15/05/2013,3.595,3.6875,3.595,3.675,3.416198,31317200
16/05/2013,3.67,3.7075,3.645,3.6575,3.399929,30836800
17/05/2013,3.675,3.7425,3.6475,3.7175,3.455705,31211600
20/05/2013,3.7025,3.725,3.69,3.71,3.448733,23638000
21/05/2013,3.7125,3.745,3.67,3.73,3.484937,35778400
22/05/2013,3.745,3.745,3.585,3.6,3.363478,48040400
23/05/2013,3.5575,3.67,3.5475,3.6575,3.417201,39388400
24/05/2013,3.6375,3.6675,3.595,3.635,3.396178,28330400
28/05/2013,3.6625,3.6725,3.5975,3.6325,3.393843,27930000
29/05/2013,3.61,3.6325,3.595,3.61,3.372822,33505200
30/05/2013,3.605,3.695,3.595,3.6575,3.417201,28450400
31/05/2013,3.6375,3.69,3.6175,3.6175,3.379829,57750800
03/06/2013,3.6225,3.65,3.5375,3.6125,3.375157,44446800
04/06/2013,3.635,3.7,3.595,3.6175,3.379829,36367600
05/06/2013,3.6125,3.64,3.53,3.54,3.307421,46452000
06/06/2013,3.54,3.59,3.5375,3.5625,3.328442,34104400
07/06/2013,3.5875,3.635,3.5725,3.6125,3.375157,27458400
10/06/2013,3.6025,3.6325,3.5825,3.61,3.372822,22414800
11/06/2013,3.5625,3.6125,3.5425,3.5425,3.309756,29633600
12/06/2013,3.56,3.59,3.4925,3.5125,3.281727,31258800
13/06/2013,3.5,3.61,3.4975,3.5925,3.35647,23625600
14/06/2013,3.605,3.61,3.5625,3.5875,3.3518,23601200
17/06/2013,3.615,3.655,3.595,3.6225,3.384501,25533600
18/06/2013,3.64,3.68,3.57,3.6,3.363478,48677200
19/06/2013,3.6325,3.87,3.62,3.71,3.466251,115958800
20/06/2013,3.68,3.685,3.585,3.61,3.372822,62869600
21/06/2013,3.63,3.6425,3.545,3.605,3.36815,71422800
24/06/2013,3.5525,3.5975,3.4775,3.53,3.298077,58077200
25/06/2013,3.5675,3.575,3.5175,3.555,3.321435,45736000
26/06/2013,3.595,3.6,3.52,3.535,3.302748,57975200
27/06/2013,3.545,3.55,3.465,3.5025,3.272385,80803600
28/06/2013,3.5025,3.545,3.4575,3.51,3.279391,43153600
01/07/2013,3.535,3.5425,3.5025,3.525,3.293406,19952400
02/07/2013,3.505,3.575,3.49,3.5225,3.29107,25639200
03/07/2013,3.4925,3.575,3.4925,3.5325,3.300413,14038800
05/07/2013,3.5425,3.5675,3.52,3.56,3.326106,18468400
08/07/2013,3.57,3.5875,3.5225,3.5425,3.309756,26208400
09/07/2013,3.55,3.5825,3.54,3.56,3.326106,15736400
10/07/2013,3.56,3.6175,3.55,3.6075,3.370486,20846800
11/07/2013,3.6275,3.6625,3.62,3.6575,3.417201,23983200
12/07/2013,3.65,3.695,3.6375,3.66,3.419537,21636000
15/07/2013,3.6675,3.6675,3.595,3.6525,3.412529,20133200
16/07/2013,3.6675,3.6925,3.65,3.6725,3.431216,16256000
17/07/2013,3.6725,3.685,3.6425,3.6525,3.412529,16610000
18/07/2013,3.6475,3.66,3.59,3.6375,3.398515,34448800
19/07/2013,3.615,3.6325,3.5225,3.56,3.326106,48053200
22/07/2013,3.5875,3.62,3.5425,3.5575,3.323771,29238400
23/07/2013,3.6025,3.6025,3.535,3.5525,3.319099,24679200
24/07/2013,3.585,3.595,3.5475,3.5525,3.319099,28425200
25/07/2013,3.55,3.6125,3.525,3.565,3.330778,24332000
26/07/2013,3.5225,3.5725,3.5225,3.55,3.316764,22736000
29/07/2013,3.5425,3.5875,3.5325,3.5425,3.309756,17954000
30/07/2013,3.555,3.65,3.5525,3.6025,3.365815,26607600
31/07/2013,3.585,3.645,3.5825,3.61,3.372822,27016000
01/08/2013,3.6225,3.6675,3.58,3.66,3.419537,27764800
02/08/2013,3.6525,3.6975,3.6275,3.69,3.447565,20962800
05/08/2013,3.68,3.72,3.66,3.7075,3.463917,18518800
06/08/2013,3.71,3.7175,3.645,3.6525,3.412529,20660800
07/08/2013,3.6325,3.6875,3.63,3.65,3.410194,24438000
08/08/2013,3.67,3.6925,3.6275,3.675,3.433551,34569600
09/08/2013,3.53,3.6775,3.5275,3.6225,3.384501,90622400
12/08/2013,3.475,3.645,3.2775,3.5925,3.35647,25756800
13/08/2013,3.5975,3.62,3.575,3.605,3.36815,19746800
14/08/2013,3.5975,3.78,3.595,3.7575,3.510631,82850800
15/08/2013,3.7175,3.8125,3.7025,3.7825,3.533988,72361600
16/08/2013,3.775,3.85,3.7675,3.7975,3.548002,66045600
19/08/2013,3.775,3.7875,3.735,3.7375,3.491945,39343200
20/08/2013,3.7175,3.7625,3.7125,3.7375,3.509551,23419200
21/08/2013,3.715,3.7625,3.705,3.72,3.493118,26154000
22/08/2013,3.7175,3.775,3.7175,3.74,3.511899,12901600
23/08/2013,3.745,3.775,3.7325,3.74,3.511899,24512000
26/08/2013,3.7425,3.7575,3.7325,3.7475,3.51894,30015200
27/08/2013,3.7125,3.7375,3.6875,3.7,3.474339,27746400
28/08/2013,3.7075,3.735,3.685,3.7,3.474339,31882400
29/08/2013,3.6875,3.7275,3.6775,3.6925,3.467297,27621600
30/08/2013,3.695,3.705,3.67,3.6875,3.462601,37812000
03/09/2013,3.6975,3.7425,3.6675,3.69,3.464948,28468000
04/09/2013,3.69,3.7475,3.685,3.725,3.497813,22208000
05/09/2013,3.71,3.75,3.7075,3.735,3.507203,17490400
06/09/2013,3.7375,3.7575,3.6925,3.72,3.493118,22675600
09/09/2013,3.75,3.7825,3.74,3.7825,3.551806,24640800
10/09/2013,3.81,3.865,3.7925,3.8625,3.626927,29213200
11/09/2013,3.8575,3.9375,3.83,3.9275,3.687963,39616400
12/09/2013,3.9075,3.975,3.9075,3.925,3.685616,30380800
13/09/2013,3.9375,3.9675,3.91,3.95,3.709091,15969600
16/09/2013,3.9825,4.01,3.9375,3.9525,3.711439,23141200
17/09/2013,3.9675,3.9975,3.95,3.965,3.723176,16860800
18/09/2013,3.9675,4.01,3.9475,4,3.756042,26816800
19/09/2013,4.0175,4.025,3.965,3.9825,3.739609,22757200
20/09/2013,3.9925,4.0175,3.94,3.9475,3.706743,35603600
23/09/2013,3.945,3.9775,3.8875,3.91,3.671531,27124400
24/09/2013,3.9125,3.94,3.89,3.925,3.685616,22973200
25/09/2013,3.9175,3.96,3.9,3.93,3.690311,23315600
26/09/2013,3.94,3.9475,3.895,3.9175,3.678573,14881600
27/09/2013,3.8875,3.92,3.8725,3.895,3.657445,15192000
30/09/2013,3.855,3.9175,3.8325,3.89,3.65275,22664000
01/10/2013,3.895,3.9125,3.865,3.8875,3.650403,22697600
02/10/2013,3.8475,3.9,3.8475,3.885,3.648055,16203600
03/10/2013,3.8875,3.9225,3.8275,3.845,3.610496,43676800
04/10/2013,3.84,3.93,3.83,3.8975,3.659793,24622800
07/10/2013,3.8825,3.925,3.8625,3.8975,3.659793,16995200
08/10/2013,3.8875,3.9425,3.835,3.865,3.629274,29071200
09/10/2013,3.89,3.8925,3.785,3.805,3.572934,27586000
10/10/2013,3.8325,3.8575,3.805,3.8475,3.612842,22348400
11/10/2013,3.7875,3.835,3.775,3.815,3.582325,21370400
14/10/2013,3.805,3.8725,3.805,3.8725,3.636317,16662800
15/10/2013,3.8725,3.895,3.85,3.8525,3.617537,20882000
16/10/2013,3.875,3.915,3.87,3.9,3.66214,21007200
17/10/2013,3.87,3.9175,3.87,3.9075,3.669183,21332400
18/10/2013,3.9,3.965,3.885,3.9525,3.711439,25506800
21/10/2013,4,4.0025,3.95,3.9625,3.720829,19500800
22/10/2013,3.9625,3.965,3.9075,3.9425,3.702048,17945200
23/10/2013,3.935,3.935,3.8625,3.875,3.638666,25221600
24/10/2013,3.885,3.91,3.84,3.8475,3.612842,23643600
25/10/2013,3.8675,3.87,3.7975,3.81,3.577629,33049200
28/10/2013,3.805,3.8225,3.75,3.8025,3.570587,39402400
29/10/2013,3.7975,3.815,3.7625,3.8075,3.575281,38795200
30/10/2013,3.82,3.8375,3.7725,3.805,3.572934,20403200
31/10/2013,3.81,3.8375,3.79,3.7975,3.565892,29336800
01/11/2013,3.8175,3.8325,3.7875,3.815,3.582325,20613600
04/11/2013,3.8275,3.8275,3.6975,3.705,3.479033,41026400
05/11/2013,3.6825,3.7175,3.6425,3.7,3.474339,42236800
06/11/2013,3.7,3.7275,3.6625,3.725,3.497813,19804400
07/11/2013,3.7125,3.7225,3.63,3.6375,3.41565,55307600
08/11/2013,3.75,3.9025,3.735,3.89,3.65275,73453200
11/11/2013,3.875,3.9325,3.8675,3.9225,3.683267,29762400
12/11/2013,3.94,3.9625,3.885,3.93,3.690311,31603200
13/11/2013,3.92,4.0375,3.9125,4.0375,3.791254,33279200
14/11/2013,4.025,4.08,4.0225,4.055,3.807686,30798000
15/11/2013,4.07,4.075,4.0025,4.0425,3.79595,45033200
18/11/2013,3.955,3.99,3.935,3.945,3.704396,31694800
19/11/2013,3.905,3.94,3.855,3.86,3.644209,20671600
20/11/2013,3.8625,3.8725,3.795,3.8025,3.589924,20477600
21/11/2013,3.8075,3.84,3.79,3.8325,3.618247,21356800
22/11/2013,3.8375,3.8375,3.7875,3.795,3.582844,15866800
25/11/2013,3.795,3.8825,3.795,3.8775,3.660732,24820800
26/11/2013,3.92,3.9525,3.895,3.91,3.691414,75317600
27/11/2013,3.9075,3.9375,3.8825,3.925,3.705575,18127200
29/11/2013,3.925,3.935,3.875,3.9,3.681974,11696400
02/12/2013,3.885,3.965,3.8775,3.9375,3.717378,37387200
03/12/2013,3.9375,3.99,3.91,3.935,3.715017,29056000
04/12/2013,3.925,3.9975,3.915,3.99,3.766942,49317600
05/12/2013,3.9975,3.9975,3.92,3.925,3.705575,27181200
06/12/2013,3.9725,3.9725,3.8575,3.8675,3.651291,28100000
09/12/2013,3.8675,3.88,3.795,3.8025,3.589924,38522000
10/12/2013,3.8025,3.9075,3.7975,3.89,3.672533,52426800
11/12/2013,3.8975,3.9025,3.845,3.8525,3.637129,41415600
12/12/2013,3.84,3.86,3.77,3.7775,3.566322,25872400
13/12/2013,3.785,3.8125,3.75,3.755,3.54508,18458800
16/12/2013,3.7575,3.7925,3.755,3.76,3.5498,23762000
17/12/2013,3.7575,3.7875,3.725,3.7775,3.566322,27410400
18/12/2013,3.785,3.8375,3.7375,3.83,3.615887,42623200
19/12/2013,3.825,3.85,3.8,3.845,3.630049,25854400
20/12/2013,3.8525,3.925,3.8425,3.9225,3.703216,38208000
23/12/2013,3.945,3.9775,3.9125,3.945,3.724458,16856800
24/12/2013,3.9675,3.9675,3.915,3.955,3.733899,7960000
26/12/2013,3.97,3.9825,3.9075,3.9175,3.698495,16892000
27/12/2013,3.9375,3.9475,3.915,3.94,3.719738,21097600
30/12/2013,3.9425,3.995,3.9375,3.9925,3.769303,24818000
31/12/2013,4,4.025,3.975,4.005,3.781104,23577600
02/01/2014,3.98,3.995,3.93,3.965,3.74334,26009200
03/01/2014,3.9725,3.98,3.905,3.9175,3.698495,25933200
06/01/2014,3.9575,4,3.92,3.97,3.74806,40949200
07/01/2014,4.01,4.05,3.9825,4.035,3.809426,33328800
08/01/2014,4.05,4.11,4.035,4.09,3.861352,30819200
09/01/2014,4.0275,4.035,3.925,3.9375,3.717378,29217200
10/01/2014,3.95,3.9775,3.8975,3.9325,3.712657,21849200
13/01/2014,3.9325,3.9575,3.8325,3.84,3.625328,24333200
14/01/2014,3.86,3.9675,3.8425,3.96,3.738619,24182800
15/01/2014,3.9775,4.0175,3.96,4.0025,3.778743,17504400
16/01/2014,4.0025,4.0225,3.985,4.015,3.790546,22065200
17/01/2014,4.015,4.0625,3.9725,3.9975,3.774023,34040000
21/01/2014,4.0025,4.0375,3.97,4.0125,3.788184,24607600
22/01/2014,4.02,4.025,3.96,4.0075,3.783463,33794000
23/01/2014,3.995,4.0375,3.9625,3.9925,3.769303,18502800
24/01/2014,3.96,3.975,3.89,3.89,3.672533,24669600
27/01/2014,3.89,3.945,3.8425,3.865,3.64893,23381200
28/01/2014,3.8575,3.905,3.8425,3.9025,3.684334,16799600
29/01/2014,3.8875,3.91,3.8625,3.865,3.64893,16294400
30/01/2014,3.8875,3.9375,3.875,3.93,3.710296,20289600
31/01/2014,3.875,3.9475,3.8725,3.925,3.705575,33534800
03/02/2014,3.9525,3.9575,3.8575,3.8725,3.656011,43172800
04/02/2014,3.87,3.9025,3.85,3.895,3.677253,28069200
05/02/2014,3.8675,3.88,3.83,3.86,3.644209,21467600
06/02/2014,3.865,3.92,3.86,3.91,3.691414,16838000
07/02/2014,3.92,3.9725,3.885,3.9675,3.7457,15724800
10/02/2014,3.9625,4.0325,3.96,3.98,3.757502,32437200
11/02/2014,4.0025,4.0725,3.9825,4.0625,3.835389,23538400
12/02/2014,4.075,4.2375,4.075,4.2075,3.972283,74452800
13/02/2014,4.3125,4.365,4.2375,4.34,4.097375,90283600
14/02/2014,4.3,4.4875,4.2975,4.4775,4.227188,81753600
18/02/2014,4.48,4.495,4.4375,4.475,4.224829,42898800
19/02/2014,4.475,4.575,4.455,4.535,4.281474,45034000
20/02/2014,4.545,4.705,4.5375,4.695,4.43253,39808800
21/02/2014,4.6875,4.7475,4.63,4.66,4.399486,45105200
24/02/2014,4.65,4.7625,4.6075,4.7275,4.463213,40311200
25/02/2014,4.7,4.72,4.635,4.685,4.44306,24218400
26/02/2014,4.675,4.745,4.6625,4.6775,4.435947,36088400
27/02/2014,4.6775,4.725,4.6125,4.625,4.386159,38884800
28/02/2014,4.6,4.645,4.5275,4.595,4.357708,32169200
03/03/2014,4.4925,4.5725,4.4525,4.5725,4.336371,37594800
04/03/2014,4.595,4.65,4.5875,4.62,4.381417,26034400
05/03/2014,4.615,4.6625,4.595,4.66,4.419351,24147200
06/03/2014,4.6675,4.6925,4.5875,4.595,4.357708,29014400
07/03/2014,4.615,4.6225,4.555,4.59,4.352967,26845200
10/03/2014,4.575,4.595,4.5025,4.5225,4.288952,30088800
11/03/2014,4.545,4.6075,4.53,4.5675,4.331629,29722000
12/03/2014,4.545,4.6075,4.5275,4.58,4.343483,23942800
13/03/2014,4.59,4.6075,4.4125,4.435,4.20597,38517200
14/03/2014,4.39,4.495,4.39,4.455,4.224939,46004800
17/03/2014,4.4675,4.5,4.45,4.455,4.224939,29965600
18/03/2014,4.4725,4.59,4.4525,4.56,4.324515,29390400
19/03/2014,4.595,4.7275,4.5825,4.64,4.400383,36616800
20/03/2014,4.615,4.6825,4.595,4.6425,4.402755,19180000
21/03/2014,4.6825,4.72,4.61,4.635,4.395642,56611600
24/03/2014,4.6375,4.675,4.545,4.6125,4.374303,30609600
25/03/2014,4.6625,4.6675,4.5775,4.6125,4.374303,30442400
26/03/2014,4.655,4.7425,4.4675,4.5075,4.274727,55775600
27/03/2014,4.4975,4.535,4.3975,4.4475,4.217825,54072800
28/03/2014,4.44,4.5025,4.4275,4.475,4.243905,39882000
31/03/2014,4.4825,4.5225,4.4525,4.4775,4.246276,27340400
01/04/2014,4.62,4.7175,4.565,4.6625,4.421723,65627200
02/04/2014,4.6625,4.6725,4.6125,4.6325,4.393271,23994800
03/04/2014,4.6425,4.795,4.64,4.6825,4.440688,59954800
04/04/2014,4.7075,4.735,4.5175,4.5375,4.303176,36803200
07/04/2014,4.54,4.64,4.515,4.5525,4.317403,42857600
08/04/2014,4.5525,4.7275,4.545,4.715,4.471511,47069200
09/04/2014,4.7375,4.7775,4.6725,4.71,4.466769,42196800
10/04/2014,4.69,4.755,4.58,4.595,4.357708,37274800
11/04/2014,4.56,4.63,4.47,4.53,4.296064,35311200
14/04/2014,4.56,4.5975,4.53,4.58,4.343483,29018400
15/04/2014,4.585,4.6375,4.54,4.6125,4.374303,30463600
16/04/2014,4.635,4.64,4.565,4.6225,4.383786,23513600
17/04/2014,4.605,4.6825,4.595,4.64,4.400383,15353200
21/04/2014,4.6425,4.69,4.6125,4.6775,4.435947,11700400
22/04/2014,4.685,4.7475,4.66,4.7175,4.473884,25512000
